Ticker,Date,Bloomberg ESG Score,Bloomberg Environmental Pillar,Bloomberg Governance Pillar,Bloomberg Social Pillar,S&P Global ESG Rank,S&P Global Governance & Economic Dimension Rank,S&P Global Environmental Dimension Rank,S&P Global Social Dimension Rank,Month,Year,Price,Credit Risk Indicator,Beta,Alpha,Issuer Default Risk,30 Day Volatility,P/E Ratio,Revenue,Market Cap,Historical Market Cap,EPS,Yahoo Finance ESG Score,Yahoo Finance Environmental Score,Yahoo Finance Social Score,Yahoo Finance Governance Score,Monthly Return,GICS Sector,GICS Industry,GICS Industry Group,GICS Sub-Industry,Lasso Model
SNI,2018-08-31,,,,,12.0,41.0,33.0,2.0,8,2018,90.04,Crossover,0.9169,0.6321,HY2,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0162105431151913
SNI,2018-08-31,,,,,12.0,41.0,33.0,2.0,8,2018,90.04,Crossover,0.9169,0.6321,HY2,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0153556073961453
SNI,2018-09-30,,,,,12.0,41.0,33.0,2.0,9,2018,90.04,Crossover,0.9169,0.6321,HY2,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0145006716770992
SNI,2018-09-30,,,,,12.0,41.0,33.0,2.0,9,2018,90.04,Crossover,0.9169,0.6321,HY2,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0135109467654294
SNI,2018-10-31,,,,,12.0,41.0,33.0,2.0,10,2018,90.04,Crossover,0.9169,0.6321,HY2,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0126560110463833
SNI,2018-10-31,,,,,12.0,41.0,33.0,2.0,10,2018,90.04,Crossover,0.9169,0.6321,HY2,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0117745986260589
SNI,2018-11-30,,,,,12.0,41.0,33.0,2.0,11,2018,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0109196629070129
SNI,2018-11-30,,,,,12.0,41.0,33.0,2.0,11,2018,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0100647271879668
SNI,2018-12-31,,,,,12.0,41.0,33.0,2.0,12,2018,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0092097914689208
SNI,2018-12-31,,,,,12.0,41.0,33.0,2.0,12,2018,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0085595407840147
SNI,2019-01-31,,,,,12.0,41.0,33.0,2.0,1,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0077046050649686
SNI,2019-01-31,,,,,12.0,41.0,33.0,2.0,1,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0068496693459226
SNI,2019-02-28,,,,,12.0,41.0,33.0,2.0,2,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0059947336268765
SNI,2019-02-28,,,,,12.0,41.0,33.0,2.0,2,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0051397979078305
SNI,2019-03-31,,,,,12.0,41.0,33.0,2.0,3,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0042848621887844
SNI,2019-03-31,,,,,12.0,41.0,33.0,2.0,3,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0032357426341622
SNI,2019-04-30,,,,,12.0,41.0,33.0,2.0,4,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.0023808069151161
SNI,2019-04-30,,,,,12.0,41.0,33.0,2.0,4,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.00152587119607
SNI,2019-05-31,,,,,12.0,41.0,33.0,2.0,5,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-0.000670935477024
SNI,2019-05-31,,,,,12.0,41.0,33.0,2.0,5,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0001368240246037
SNI,2019-06-30,,,,,12.0,41.0,33.0,2.0,6,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0009917597436497
SNI,2019-06-30,,,,,12.0,41.0,33.0,2.0,6,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0018466954626958
SNI,2019-07-31,,,,,12.0,41.0,33.0,2.0,7,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0027016311817418
SNI,2019-07-31,,,,,12.0,41.0,33.0,2.0,7,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,-8.86693944096139e-05
SNI,2019-08-31,,,,,12.0,41.0,33.0,2.0,8,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0007662663246364
SNI,2019-08-31,,,,,12.0,41.0,33.0,2.0,8,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0018233858326181
SNI,2019-09-30,,,,,12.0,41.0,33.0,2.0,9,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0026783215516642
SNI,2019-09-30,,,,,12.0,41.0,33.0,2.0,9,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0035332572707102
SNI,2019-10-31,,,,,12.0,41.0,33.0,2.0,10,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0043807363797439
SNI,2019-10-31,,,,,12.0,41.0,33.0,2.0,10,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0052282154887776
SNI,2019-11-30,,,,,12.0,41.0,33.0,2.0,11,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0060756945978112
SNI,2019-11-30,,,,,12.0,41.0,33.0,2.0,11,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0067573225707207
SNI,2019-12-31,,,,,12.0,41.0,33.0,2.0,12,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0076048016797544
SNI,2019-12-31,,,,,12.0,41.0,33.0,2.0,12,2019,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.008452280788788
SNI,2020-01-31,,,,,12.0,41.0,33.0,2.0,1,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0092997598978217
SNI,2020-01-31,,,,,12.0,41.0,33.0,2.0,1,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0101472390068554
SNI,2020-02-29,,,,,12.0,41.0,33.0,2.0,2,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.010994718115889
SNI,2020-02-29,,,,,12.0,41.0,33.0,2.0,2,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0106021451830111
SNI,2020-03-31,,,,,12.0,41.0,33.0,2.0,3,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0114496242920447
SNI,2020-03-31,,,,,12.0,41.0,33.0,2.0,3,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0122971034010784
SNI,2020-04-30,,,,,12.0,41.0,33.0,2.0,4,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0131445825101121
SNI,2020-04-30,,,,,12.0,41.0,33.0,2.0,4,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0136175461476288
SNI,2020-05-31,,,,,12.0,41.0,33.0,2.0,5,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0144650252566625
SNI,2020-05-31,,,,,12.0,41.0,33.0,2.0,5,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0152518492290154
SNI,2020-06-30,,,,,12.0,41.0,33.0,2.0,6,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0160993283380491
SNI,2020-06-30,,,,,12.0,41.0,33.0,2.0,6,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0174498635526475
SNI,2020-07-31,,,,,12.0,41.0,33.0,2.0,7,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0182973426616811
SNI,2020-07-31,,,,,12.0,41.0,33.0,2.0,7,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0186417656651501
SNI,2020-08-31,,,,,12.0,41.0,33.0,2.0,8,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0194892447741837
SNI,2020-08-31,,,,,12.0,41.0,33.0,2.0,8,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0202558503676431
SNI,2020-09-30,,,,,12.0,41.0,33.0,2.0,9,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0211033294766768
SNI,2020-09-30,,,,,12.0,41.0,33.0,2.0,9,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0220278340642615
SNI,2020-10-31,,,,,12.0,41.0,33.0,2.0,10,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0228753131732952
SNI,2020-10-31,,,,,12.0,41.0,33.0,2.0,10,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0235463844388457
SNI,2020-11-30,,,,,12.0,41.0,33.0,2.0,11,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0243938635478794
SNI,2020-11-30,,,,,12.0,41.0,33.0,2.0,11,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0253245437737027
SNI,2020-12-31,,,,,12.0,41.0,33.0,2.0,12,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0261720228827364
SNI,2020-12-31,,,,,12.0,41.0,33.0,2.0,12,2020,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0281933515572641
SNI,2021-01-31,,,,,12.0,41.0,33.0,2.0,1,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0290408306662977
SNI,2021-01-31,,,,,12.0,41.0,33.0,2.0,1,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0298902414730764
SNI,2021-02-28,,,,,12.0,41.0,33.0,2.0,2,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0307377205821101
SNI,2021-02-28,,,,,12.0,41.0,33.0,2.0,2,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0313532274906382
SNI,2021-03-31,,,,,12.0,41.0,33.0,2.0,3,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0322007065996719
SNI,2021-03-31,,,,,12.0,41.0,33.0,2.0,3,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0330481857087055
SNI,2021-04-30,,,,,12.0,41.0,33.0,2.0,4,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0334148368375169
SNI,2021-04-30,,,,,12.0,41.0,33.0,2.0,4,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0333971266766266
SNI,2021-05-31,,,,,12.0,41.0,33.0,2.0,5,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0333688359101254
SNI,2021-05-31,,,,,12.0,41.0,33.0,2.0,5,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0334373229640714
SNI,2021-06-30,,,,,12.0,41.0,33.0,2.0,6,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0334373229640714
SNI,2021-06-30,,,,,12.0,41.0,33.0,2.0,6,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0315247790239263
SNI,2021-07-31,,,,,12.0,41.0,33.0,2.0,7,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0315247790239263
SNI,2021-07-31,,,,,12.0,41.0,33.0,2.0,7,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0178369574330503
SNI,2021-08-31,,,,,12.0,41.0,33.0,2.0,8,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0178369574330503
SNI,2021-08-31,,,,,12.0,41.0,33.0,2.0,8,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0214380954013402
SNI,2021-09-30,,,,,12.0,41.0,33.0,2.0,9,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0214380954013402
SNI,2021-09-30,,,,,12.0,41.0,33.0,2.0,9,2021,90.04,Crossover,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0108572899387135
SNI,2021-10-31,,,,,12.0,41.0,33.0,2.0,10,2021,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0108572899387135
SNI,2021-10-31,,,,,12.0,41.0,33.0,2.0,10,2021,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0084578268876378
SNI,2021-11-30,,,,,12.0,41.0,33.0,2.0,11,2021,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0084578268876378
SNI,2021-11-30,,,,,12.0,41.0,33.0,2.0,11,2021,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.007469275169572
SNI,2021-12-31,,,,,12.0,41.0,33.0,2.0,12,2021,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.007469275169572
SNI,2021-12-31,,,,,12.0,41.0,33.0,2.0,12,2021,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0064924886085818
SNI,2022-01-31,,,,,12.0,41.0,33.0,2.0,1,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0064924886085818
SNI,2022-01-31,,,,,12.0,41.0,33.0,2.0,1,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0097890517011622
SNI,2022-02-28,,,,,12.0,41.0,33.0,2.0,2,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0097890517011622
SNI,2022-02-28,,,,,12.0,41.0,33.0,2.0,2,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0134461848427987
SNI,2022-03-31,,,,,12.0,41.0,33.0,2.0,3,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0134461848427987
SNI,2022-03-31,,,,,12.0,41.0,33.0,2.0,3,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0121679686600617
SNI,2022-04-30,,,,,12.0,41.0,33.0,2.0,4,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0121679686600617
SNI,2022-04-30,,,,,12.0,41.0,33.0,2.0,4,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0139362583466224
SNI,2022-05-31,,,,,12.0,41.0,33.0,2.0,5,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0139362583466224
SNI,2022-05-31,,,,,12.0,41.0,33.0,2.0,5,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.014884957068859
SNI,2022-06-30,,,,,12.0,41.0,33.0,2.0,6,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.014884957068859
SNI,2022-06-30,,,,,12.0,41.0,33.0,2.0,6,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0181543186381421
SNI,2022-07-31,,,,,12.0,41.0,33.0,2.0,7,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0181543186381421
SNI,2022-07-31,,,,,12.0,41.0,33.0,2.0,7,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0180478471209414
SNI,2022-08-31,,,,,12.0,41.0,33.0,2.0,8,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0180478471209414
SNI,2022-08-31,,,,,12.0,41.0,33.0,2.0,8,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0183452253925317
SNI,2022-09-30,,,,,12.0,41.0,33.0,2.0,9,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0183452253925317
SNI,2022-09-30,,,,,12.0,41.0,33.0,2.0,9,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.018608499620292
SNI,2022-10-31,,,,,12.0,41.0,33.0,2.0,10,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.018608499620292
SNI,2022-10-31,,,,,12.0,41.0,33.0,2.0,10,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0202906611474188
SNI,2022-11-30,,,,,12.0,41.0,33.0,2.0,11,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0202906611474188
SNI,2022-11-30,,,,,12.0,41.0,33.0,2.0,11,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0202099307800047
SNI,2022-12-31,,,,,12.0,41.0,33.0,2.0,12,2022,90.04,HY1,0.9169,0.6321,HY3,7.562,15.6371,956.116,11714.2604,11104.1051,0.51,,,,,0.0,Communication Services,Media,Media & Entertainment,Broadcasting,0.0202099307800047
